token,name,symbol,decimals,totalSupply
0x7C67944c7351e05Dcb6948443DA2ba5cd8b87c25,LeviT1,LeviT1,6,420000000
0xCC2e58c73d229d42D594edBc7C0018A3434bb147,PUCCA,PUCCA,18,1000000000000000000000000000000000
0xBcCFbc89DbfCd54157a54E6f7BA75BCf3e97A222,SakuraToken,SAKURA,18,10000000000000000000000000000000
0xc89cEcdA05b08C8B4871Dc1a392b49Df2A9e6607,MERCHANT TOKEN,MER,9,50000000000000000000
0xB839725e916a197785dEBE2f878685272bDE0249,SAFE 💎,SAFEDIAMOND,9,1000000000000000000000000
0x68705e79B57bE6C7d136D67B549499F6F9c3632e,Pizza Cat,PCAT,9,1000000000000000000000000
0xCC2E81C054b28B5CAcF7450C4cf1BdbE6402Ba03,MOONEARTH BSC,MOONEARTH,9,1000000000000000000000000
0x3d6545b08693daE087E957cb1180ee38B9e3c25E,Ethereum Classic,ETC,18,949833150000000000000000
0x6Ec996fe606cF873c669645BF05E44810AfFe503,Aguacate Coin,AGU,18,20000000000000000000000000
0xCbb6b165813754ffC80a31d17dF9131927E7eF09,TIKZ FINANCE,TIKZ,18,1000000000000000000000000
0x349A7584D020Efd10c0a6f74E2E161E641540Dde,Venture,VN,18,100000000000000000000000000000000
0xb7c45E08951454d051d98fF78C1fEbDA5E50582B,SafeMercury,Merc,7,100000000000000000000
0xe6e55bD7833cbDa34E77B1B0ae086571904A9c49,Hermes,HERMES,9,1000000000000000000000000
0x88B62A87b1f71755B9C8e25EE4E3D5AEc6467BF2,AiChain,Ai,9,1000000000000000000000000
0x2EeDE1268C8b58C17D93c71AE99179b5fdD832c8,test,test,9,10000000000000000000000000
0xF6b2726990CF2F8df0316AeA4B12c494EED7e03C,PUSSY,CRUSHER,18,500000000000000000000000
0x3917D6b1Cc75e1dc125A934230814F5666B57597,ALPHA-1,ALPHA1,9,1000000000000000
0xD77Cf72Ffa9334A74c7de2d77505aB2E71c9008B,NFTROOKIE,NFTROOKIE,9,1000000000000000000000000
0x2b63df80fB0A299de2F4D212511A051791A25416,SafeDiscovery,DISCOVERY,8,1000000000000000000
0x5eF3098aA05d5d5F8c9Baf1D558aE6182Daa743C,Mooncoin,MNC,9,100000000000000000
0x4759f817492503eDbF50971dD7B1C6f3464916E5,BlackPearl,BLPR,8,1000000000000000000000
0xB7014D70e39122107Ed110da9d76E13aaC2EeE87,WeLovePussy Finance,XPUSSYX,9,8000000000000000000
0xF6a90D441f2B99AC89761713d6245461dD3495E2,ICE,ICE,18,281342742088210164290954957
0xf9ee022c17104f6A6d69dA9868A098D56E91D911,$SUPERX,$SUPERX,2,100000000000000
0x194C70b6154b0c7D054D3ea62418C4E4b359764f,DZTOTHEMOON,DZ213,18,1000000000000000000000000000
0x07C270b612f10879615dB6ad74368BB759121a6c,mton10,MTON10,9,999999092647601020634
0xeC718391DCdcb47Eb2149e8766546969577170b9,SHARKS,SHARKS,2,100000000000000
0x8efa59bf5F47c6FE0E97C15cAd12f2Be6BB899a1,Golden Rupee,gRUPEE,18,123722739132828121025631
0xC14Ae3eCC616518684cC934148980b27F112d96d,DontKnow,IDK,9,1000000000000000000000000
0xFd5acC2016317eC2D970ba8D96bC8675Ff5aF56C,MANDO,MANDO,9,1000000000000000000000000
0x7dd0B9F2fcDe87E8444c07c2e0b66f3161daCB23,THUNDER,BUDDIES,18,500000000000000000000000
0x138b24056B1a36728965588bE74D9480d08DdF28,MoonKitten,MKN,9,10000000000000000
0x2e255d377A03A2cba6b75372B52F44A05A0D4767,Hades,olympus.finance,18,100000000000000000000000000000000
0x0a00bc666A787A8C6A0FA781062C0F6bBA5f78De,Refinable,FINE,8,50000000000000000
0x07F51aC0507d9Da35c214027a9819B5a57b846FD,PORNHUB,PORNHUB,18,1000000000000000000000000000000000
0x0810d14c5fE9f63Ca693808c7Ff4512564d0Bed9,ZOOMOON,ZOOMOON,9,1000000000000000000000000
0x3B8D4e926F9F0bD3bC78033677909e13Ed50D651,HalalCoin,HLC,18,1000000000000000000000000000000000
0x0dDA2aa7A72833159dc31ca7B32341dcbA1cca6e,SAFEBIG,SAFEBIG,9,4000000000000000000000000
0x4f8FDB4C0016cb2BDC2eAE216FB69F025927076b,ElonFinance,ELF,9,4000000000000000000
0x0D4F66B085509cC2F7f4a0304E62EA1d9D36023d,Captain Planet Musk,CPM,9,1000000000000000000
0xD4CF48D7F73f315249046F731F3CBEbEC60e3D4c,玫瑰花,Rose,18,999999999999000000000000000000
0x82B5C3cde149Bb3D2Ea0ddd8D34ea4DB4E6969e5,Siba INU BSC,SIBA,18,1000000000000000000000000000000000
0x8B6A19b643937d45c10f7e3eecA78203C4853F4C,Tekken,TEK,18,1000000000000000000000000000000000000000000000
0x2b7899cBF50b1e66445F586f8f6e781260f5B430,BPWBB,BPWBB,18,100000000000000000000000000000
0xf1f5cf524E79929832aDdcE36C946c36798644E4,DesertSwap,DSS,18,1000000000000000000000000000000000
0x3C59559045Fc786ACcE00d672f74D7885a28E538,MOONDAY,MOONDAY,18,1000000000000000000000000000000000
0xdeF8AD1d8F551C4aD91df73f1650c95c7F1c45CF,TomCat,TMC,0,10000000000
0x098Afb73F809D8Fe145363F802113E3825d7490C,Ith,ITH,18,62511720897509032120590
0xe00B8109bcB70B1EDeb4cf87914efC2805020995,Eld,ELD,18,40000000000000000000000
0xBF7A237422fD1d35B92cfe8a37900A9A3A8C91e3,Safe Sex,SEX,18,10000000000000000000000000
0x4369801122C575c489C28FFCFca117abA3492F05,SafeRubby,SRB,9,10000000000000000
0x237345ed3A27016D6Fd3682edB35038a6eb6c54C,Drake,DRAKE,18,10000000000000000000000000000
0x6596723Bf1e3BBef7bC142AcBde00a57ad0137cc,Midas,Golden,18,100000000000000000000000000000000
0x56e75DeF6150F25e2EC6334379bFb5A97e71946a,Testnet,CRT,9,21000000000000000
0x47c3D7864a632f5ba1902Cfa1D78d95Bf94E76a2,Equilibrium,EQ,18,1000000000000000000000000000
0x86ac8a05Cc4eEd2BEa32D271dE50e2A3d129b6B6,VAPOR,VAPOR,9,8468848752182858
0xAB951998a135b3548A2b7f74e596f5De1bA4CD15,$ROCKET,$ROCKET,2,100000000000000
0x92c2172Fe224e765a11DDe4B560116D827209B72,GoldenGirls Token,GGT,9,4000000000000000000
0xCF3A8C52d34649FEfAA607461DA2b47C3dD851bD,1B MCAP COIN,1BMC,18,100000000000000000000000
0x6Af9b277e6464174D972714E65AE2E55828F63D3,LovePussy,LovePussy,18,1000000000000000000000000000000000
0x071f4d7FFb1a7f5B67aEEfd673073244B1D3A3fB,Apple.Inc Invest,Apple.Inc,18,1000000000000000000000000000000000
0x72e3F1a5f31989DbeB5eE4CFf03303FfAEc7821B,BunnyMoon,BUNNYMOON,9,999934436522773996301
0x094512fe24EC968092A8141C842B4A813B7C9984,MOONWOLF,MOONWOLF,8,40000000000000000000
0x0e3d0032E3c700f70eA1fF980Cfd1d744AB0fa10,REDRAGON,RDGN,9,1000000000000000000000000
0x29872164d0780Cf01f679bc617a92b910D7d4D9c,Elon Musk Planet Citizen,ELONPLANET,12,800000000000000000000000000000000
0xdCbB532d02c3Bce674816bEEB39B1688b7A4184E,MARSCOIN,MAC,18,1000000000000000000000000000000000
0xcCe586a4eeb62Db82ddDEdd476E0eDA507BA8045,MOONCOIN,MCN,18,1000000000000000000000000000000000
0x208Eb4091f4004BB54A530D230E3d16064aFf347,XPUSSYx100,XPUSSYx100,18,1000000000000000000000000000000000
0x66869bb0396Ec432d6Db27F8042553f20b99b7Eb,LUCKYSHARK,LUCKYSHARK,18,1000000000000000000000000000000000
0x279e0CCBAd45a8Eec9Cf2daa8E2e921b96ce1fcc,Cupcake.Finance,CCAKE,18,1000000000000000000000000000000000
0x879263cA488FBFfDB1C9C3158a2466fc964D5bbA,RFITester,RFIT,9,1000000000000000000000000
0xa872ef06CB937c7eFf0EDa396FCB1CD790379a47,ZOOSpaceX,ZOOSpaceX,18,1000000000000000000000000000000000
0xACb89B38A2dB3648240452E448DCeA54cBe2e736,TSS,TSS,9,1000000000000000000000000
0x811928Dc3FA8cce716e45791b2865D3B95dEaDdC,Joke Protocol ,JKE,18,271222
0x712bDe85f8574F0D0D92221c66e2620BeC264B74,LUISCOIN,LSC,18,21000000000000000000000000
0x5a11826940E437eC49831C49756EFB12AEce9a2a,COVID19,COVID,9,10000000000000000
0xdCa4ebc5e60125842381942CACf2D3F2095bd769,SafeGain,$Safe,9,1000000000000000000000
0xeCD372DB37b4Cca10aF973474C564278d62B7888,Safe Orbit,SAFEORBIT,9,1000000000000000000000000
0x4D0F266Db7E02bb3bD1F01e18842c37f6c587125,RE/Virtual,REVirtual,18,17422575
0xB9217aD500dBa492aD0c62deC30034387BAf34D2,NixMoon,NIXMOON,9,100000000000000000
0x261A06526fEdCA6Dd1D3Ab4751559115bCc33344,Print Capital,PRINT,9,10000000000000000000000000
0x3338dA7343EC680Cd3B01A873a2d8D9Bd3C98910,ThePoliceCoin,TPC,9,4000000000000000000
0xB6780573848907132eA595D65E57694745F9b0DC,JUICY,COOCHIE,18,500000000000000000000000
0x94d8cc7c4a6a71a7D26e6472611EcEAA6C001e21,Red Dragon Token,RDT,0,1000000000000000
0x35C2f3A66285E598eff96F1BeD5541f9f6cD7432,NigiCat,NigiCat,18,10000000000000000000000000000
0x2C0474259FF500Ad1403E13C844f9A95e405d5F6,$HIPP,$HIPP,2,100000000000000
0xc8B756d878bB35Fc0b94fa7364e1881B2623cd29,Miki Coin,MIKI,18,100000000000000000000000000
0xa7962a5C6754fe888A2ef8DcBBe63C3F8ab8f9B9,ePara,ePara,8,10000000000000000000000
0xcFDaa5fb86b8F5413C33Affd050ACbD2686e35f3,APPLE,APPLE,18,1000000000000000000000000000000000
0x262C063eA22A67767e817C23B1e0171a98342163,Apollo,APLO,18,420069420069000000000000000000
0x0b21ee54C0d9A6BEbb6D33624a9E77034f778DAb,Dogelon,Dogelon,10,10000000000000000000000
0x4c518Fb57FF3f8E001E28B53fA5242Ab1f247Fea,Evil Jesus,666,18,16434
0x007EA5C0Ea75a8DF45D288a4debdD5bb633F9e56,CanYaCoin,CAN,18,95827000000000000000000000
0x5597e20d461b902a7177a9038508E3A18C0f7739,Smelly,Pussy,18,100000000000000000000000000000000
0x489a48917E2E93bbC0A158820D21d55a34ef68F5,ClipBoard,CLIPBOARD,9,100000000000000000000
0x70905594023Cb2f37F3103fDc70315ad1601D6EF,Polaris,POLARv3,18,50000000000000000000000000
0xBfF73063d8f75b2BAF199ad524bCCeEa20E78da8,$ROCKET,$ROCKET,9,1000000000000000000000
0x07D8610A604fD48C198f5518d5Eb0a9F1AA40646,DBTEST1,DBTEST1,9,985000000000000000
0x1C8E491dB41839dF4B818f1A7e9f1D7498E114fa,$MOON,$MOON,2,100000000000000
0x6e18DFcaDf50e2E61E6723cD38fF4d89ce9c226e,WeShare,WHS,18,100000000000000000000000
0x403733AEF9a8A4C66Fe26A0E47F7ab24B5d8Ec0A,SafeLaunchPad Version 2,SLD,18,1000000000000000000000000000000
0xf4AC9d2676B9Dc1D46d898D242cD3A6b40E52Ea6,SLFA FINANCE,SLFA,18,100000000000000000000000000
0x243F46044AB3f6d4E39e084bAba58486ee06947D,BLACKPINK,BLACKPINK,18,10000000000000000000000000000000
0x86C10E6e2d1aa393e8EB69e9Cbf12aA3388c4076,SUPERSTAR,SUPERSTAR,9,1000000000000000000000
0xDf9FC4052e35c428d7dF615C03a8460d46429DB8,Marshot,MARS,9,1000000000000000000000000
0xA8Eb28719f791f9fec62820dbF00c96334dA3c20,$RAGNAROK,$Rag,9,100000000000000000000
0x69B32818Cc9b2F5C129a16f1c965E3D44f2fA999,CORGIMOON,CORGIMOON,18,1000000000000000000000000000000000
0x105Aa8eE83Be5f2B05d33A918f101278D2aE6624,NewYorkCity Coin,NYC,9,4000000000000000000
0x6727f2652425ff1a2d4Ac1481245a5fF9bB31199,CryptoVikings,HoardTokens,9,1000000000000000000000
0x4F98CF0FcE5ec877e91FAd1A4124d03e5B740256,SafeDoge,SD,8,1000000000000000000000
0x99889048584C710b3a2383e322dd3841E2C77D34,INVERSE,XIV,18,3054798931648472688738
0xBF2B3575c0b1e152803ba6983D51ba676610Ae0C,SatoshiMoon Token,SatMoon,9,2100000000000000000000
0x4624E995758cD9B3E022beD3C83543C699bd9e77,SkyHigh,SKY,9,20000000000000000000
0x61b22F40533d6AFd3ad73245eC883cE8AE55B24F,Fanny farts,QUEEF,18,100000000000000000000000
0x78e318788B0cFC5AD97B876f05EB0B406Db8f295,SHARKS,SHARKS,18,1000000000000000000000000000000000
0x4da0dB7F26F58A478720F6aF91c75c243e388A8e,SafeJOKER,SafeJOKER,18,1000000000000000000000000000000000
0x0C97C037A4319079280cb65465B647867377318f,FATJOINT,FAT,9,20000000000000000000
0xb091ABF73c80bd68E59216d609431b9dEB42d586,ETHERDOGE,ed,8,1000000000000000000000
0x08Afa81b52dCdf5CDBBf523a960248BDA966195C,$DogeCoin,$DogeCoin,18,100000000000000000000000000000000
0x8f5a05276f166b65262644ea81Da1C2965771bE9,Learn Finance,🎓️️,18,50000000000000000000000000000
0x90F412911a94a74E8316fB7b1180117743A6f261,LunarMoon,LUNARMOON,18,1000000000000000000000000000000000
0x10EF18ADf18729B669DedAB3A75e168584f545dF,SexyCoin,SEXYCOIN,9,4000000000000000000
0x8412DF346d4C28888Cae9612dCf1dB62A89A7657,MoonHamster,MH,18,100000000000000000000000000
0x4d77Ba7373774DAf19599acF0634baF6CfED9595,MoonHamsterToken,MH,18,100000000000000000000000000
0xC3896B96ac8c55d44670E4fDB329C34740f2C324,SafeShuttle,SAFESHUTTLE,9,10000000000000000
0x594C73D6E40084485d82157AcDba0b9d62d3f098,FlowFinance,🍀,18,500000000000000000000000
0x5b3d66D761bde1b0feC2A0D50ef66CC9C3f46711,PANDA MAGIC,PANDAMAGIC,18,1100000000000001000000000000000000
0x668274ff06a814f1047E55e5ecc8d59A49eF6D12,GorillaRocket,GORILLAROCKET,18,1000000000000000000000000000000000
0x79b1119b6A824B657cEa62e9248099bfe18aB7F4,$GAT,$GAT,18,1000000000000000000000000000000000
0xEFF4Ae0a10eFF58eD0563dbb6752787DeB028816,MEMEZOO,MEMEZOO,18,1000000000000000000000000000000000
0xe89aC398AAcE518567C23C2d5a40313890f060Cf,NCUBE,CUBE,18,100000000000000000000000
0x2c89AebAa39A52762E2880BAf37f90f7A71DBF56,NEWc,NEWc,18,1000000000000000000000000000000000
0x01Ca571d32D0b0493933CfD06f3abA37688E2b2f,MoonCat,MOONCAT,18,1000000000000000000000000000000000
0x736227A522C7EC2D5eDd6869c5c42B163a602f53,MoonCab,MCB,9,1000000000000000000000
0x5cD31A41c3d1564D3a686e96381Ea7AB9ae2aBB0,HYUNDAI,HYUNDAI,9,1000000000000000000000000
0xDb22dC669eC5dDe8804CdaC750AcbcD934FD9f8D,BSC.TECH,BSC.TECH,18,1000000000000000000000000000000000
0x024A408bc5338ab8C520681Aee0f4E4ef5b05aFF,testfert,testfart,9,1000000000000000000000000
0xa7F141F229c093aE437c36dc8F5666b3b86E9300,MOONCLASS,MOONCLASS,18,1000000000000000000000000000000000
0x1fD049fFBA75660feAB263964B560D1F447c5F21,MillionBANK,MillionBANK,18,1000000000000000000000000000000000
0x10f05c672F50F53631C66fC59Ec2C74E0d88d0fc,LINETER FINANCE,LTR,18,100000000000000000000000000
0x887E6d93EB0C2fF07903c7fF994F1A832F93e08C,CAPTAIN AMERICA,CPTA,18,100000000000000000000000000
0x64244E1921e347Ca5543F8B494D044a10C154a59,Inferno,NFRNO,18,420069420069000000000000000000
0x6333a42A99Ba2A1348950FaB046e751088dFD456,SafeWhaleFinance,🐳,18,500000000000000000000000
0xF0e5f8Fa26900142Ca032c84f2525A0764045765,$CHT100X,$CHT100X,2,100000000000000
0x1269d922924A96604Df93C98058545609dC7e215,Shelbi Protocol,SHELBI,9,1000000000000000000000000
0x1cD74d67673F1E3b4d23a88Eff70148157e5c24D,King Finance,👑️️,18,50000000000000000000000000000
0xAf4eE0DaB63e38767a86F19c0cF72E58FDc55D8e,ELVISPRESLEY,ELVIS,18,100000000000000000000000000000
0xC92249815D5680858436E178caE1ea4B02780AdE,SexyLatinas Token,SLT,9,4000000000000000000
0x0C9C4679c64f5b0a7862D4610A9bF785C9463655,Puma Bomb,PumBom,9,10000000000000000000000000
0x8E7850a51d979bDA676FB802A4152e531eC7CCbc,PinkMars,PMARS,18,100000000000000000000000
0x8B54E346e2eB15532130EFebEE9290Fd8A701432,GAMMAGOBLIN,GAMMAGOBLIN,8,100000000000000000
0x1E3e3A8369F3CadAA7349Ea92b0EE3aE1983cda4,CORGIMARS,CRG,9,1000000000000000000
0x1e83c7602d4237D210b9E0530A7B067061A57eC3,$UPERSTAR,$UPERSTAR,2,100000000000000
0x0148F589341Bc1fD040abC8028f725664EC6aec7,MOONDOGHIDEKY,MOONDOGHIDEKY,9,1000000000000000000000000
0x8aad7256d5C53f12523d2E6Dbd0445B2848f0D20,DX,Doge X,9,1000000000000000000000000
0x6A128a69E4b85c947bE1e3C33B984B95ecb0C403,RiotGames,RG,8,1000000000000000000000
0x543863b806C3FE2C0309D9F54EB31d72BBd3575c,WBNB,REN&STIMPY,18,1000000000000000000000000000000000
0x28883aa644F513cdc0fFB1EBb1606ed5E0941576,ALPHA-1,ALPHA1,9,1000000000000000000
0xC8B723065D15A746d6B455D256F9998eBF81BeD1,CROW,CROW,18,1000000000000000000000000000000000
0x40c8CfCDA933A712894c61061B12C118741c188e,ALPHA-2,ALPHA2,9,1000000000000000
0xb965D728136D453DA5B6b499CA4271A84bc289aC,Yanny,YAN,18,1000000000000000000000000000000
0xf42508c81F72882Af886d024514eB5890cA883a6,t.me/WOLVERINETOKEN,WOLVERINE,8,100000000000000000
0x8A97Ee0a5901a1030D3Fb083Dc46Ac52185b7B3b,Bitsler,BITSLER,8,10000000000000000000
0xe84F9920f671Ba310f42507b842BAb87deeAaf11,MolyChain,MOLY,18,5000000000000000000000000
0x03a7d464983C5eB5FD3247ab7d79E7Ecfa8a26b3,X-Pluto,X-Pluto,9,1000000000000000000000000
0xC6b1df5Eb5Eb64Ac5d81965100e3D06d713DcC73,HUNGRYAPE/WBNB,HUNGRYAPE,18,1000000000000000000000000000000000
0xC22D80AF0aE453262249b9C6F86567Cebfc34542,MoonLaunch,MOONLAUNCH,18,1000000000000000000000000000000000
0x84b2A7f4Ea5CADb983219F4a2870284Abe6a28bf,Shoes Finance,👟️️,18,500000000000000000000000000000
0x8B41C203AA310c183078298D65EAb5875B346085,SpaceGoats,sGoats,9,2100000000000000000000
0x3093CCbC4A66d8d3a6F2371F71fc552C1D060F20,Cupcake.Finance,CCAKE,18,1000000000000000000000000000000000
0x432B33790601C8bb67DBD4246272cd4A413E6fd8,RFITester2,RFIT2,9,1000000000000000000000000
0xEe5d810231b88034b4116779b789F11254D9dEeb,testwl,testwl,9,1000000000000000000000000
0x3661046cB96feC7F9B83d79f588530A64B177eE5,ToTheMoon Token,TTM,18,4000000000000000000000000
0x56B6F06B1F1B8ba7b1B33a385f017B47845135C0,DragonPump,DRAGONPUMP,18,1000000000000000000000000000000000
0x577E5B10fCA192ea94785a05640b570ce86F317c,MEGAGEM,MEGAGEM,9,1000000000000000000
0x233360E6b4EDBEdc3F2Bde202062ed1d974BC161,SPACEMOON,SPACEMOON,8,1000000000000000000000
0xf55f25c70D53869Cd305B407c74f2a4CA0f82246,PerfectDEFI,PERFECT,9,10000000000000000
0x36fe1FA7870ab7901a1aD8CFe6dcd6FA657e6bAc,PinkMoon,PinkM,9,1000000000000000000000000
0xDDcC355FE0c4Cd5F02bEdB2EbC5a9eE62F32f8BC,StakeCoin,STAKECOIN,18,1000000000000000000000000000000000
0x76239BB07a9235a667611DA28e171b2264b7ac82,xfi.finance,XFI,9,10000000000000000
0xc1404cb94f6dD1FCfe5b601c035f2611740437B3,TonyStark,TonyStark,18,1000000000000000000000000000000000
0x7F24A09b5f4bF9706bfd8Ca08a5300CA21589c67,DEFENDER,DEFENDER,18,1000000000000000000000000000000000
0x4CCB0461185f9eD4CcF7cE5DFFB1822cDbE39DeD,ShibaMan,SBM,18,200000000000000000000000000
0x02E3eFcc9d912fbf2bf33D39F43427b56512C9B4,WoolToken,WOOL,18,40412029824160357785035076
0x203C221107544b66b6aCeC422101eB930e8C515f,EHT100x,EHT100x,2,100000000
0x1b8011c26b2BAd813d8448209E4D605dEBe78e13,FAIRSALTINU,FAIRSALTINU,9,1000000000000000000000000
0xE11878645e344eA1556d015fD19D37eD1e06D290,SAFEBIG,SAFEBIG,18,10000000000000000000000000000000000000000
0x5bF9C269ef73D11021e4bC2084AaF147c29bF73E,HEART,$HEART,18,100000000000000000000000000000
0xCe7FCe634D127f0b5a33341BC8aa4370A4451a6E,XPRIZE MUSK,XPRM,9,100000000000000000000000000
0x7d3904868aCc5F2F0FC17fDD0fa5c7A927B19b3A,Hands Up,HAND,18,100000000000000000000000
0x14148391f49B222BDF6a3E27afcB56Dc1bc6a9c0,Rocket Finance,🚀️️,18,500000000000000000000000000000
0x223578E3a1A96a4c35968Ef67cec04726dd9B3B0,MUSKDOGE,MUSKDOGE,8,1000000000000000000000
0x24ac3E8C2788A811cEc626F5B88A5565365622de,Wolverine Token,WLV,18,100000000000000000000000
0xd5C9B162d3Bc302134D1bc399Ae6FE8156f59Ac9,PENANCE TOKEN,PNN,18,100000000000000000000000
0x46271dAa119a27e0224E0C424c83197f52EE7820,Vannah Finance,VAF,18,983023616469437437427772311
0x01Ae627c1ED0E596c7B0C6Af6986520883139680,BurnCoin,BURNCOIN,18,1000000000000000000000000000000000
0x07527e96eb468ffA5E955904F297c11049B69B42,AmazingGrace Coin,AGC,9,5000000000000000000
0x02A4929687185745404cABA0E6CBBC5b74B140d7,J4RK0FF,J4RK,18,420069420069000000000000000000
0xCc2B322DdeE3AfED31237Ad1521deA5145AcE58f,ALPHA-3,ALPHA3,9,1000000000000000
0x7B7F90DB30ed689FCC9c9D9E0395D00f079EA816,PINEAPPLEPIZZA,BEST,9,20000000000000000000
0x735F9F8618658406c1646CCcC671171b871d070d,ALPHA-3,ALPHA3,9,1000000000000000
0xDD11817D6eC078c2ebEc1dCD82e5FC62821050B1,ELONMOON,ELONMOON,9,1000000000000000000000
0x91599CB44505474EDe0F7cA674C1F54BB7529cb2,DX,Doge Z,9,1000000000000000000000000
0x8f4a4B8148C2f2128fa98b0997EF7A2D2D847Dc2,BNBMED,BNBMED,3,42000000000000000000
0xC4667ff328fF380f2275B1eB3f71d8Dc1C5D0172,PurpleMoonCoin,PURPLEMOON,18,5000000000000000000000000000000
0x9da78BEEcb233403ac36852E1c5f0AdE2A4e5983,SpaceShot.finance,SpaceShot,9,1000000000000000000000
0x77486c9938c7e410fBdd5D4A3b409Aac8eD509eE,YeetMe,YEETME,9,499965897277394226
0x28B7EfF76E6692E73846c7BD1E755F939219fa94,HYDRASTELAR,HS,9,100000000000000000000
0x03436A423302FE3ab41178934323FFb11F6A743B,Popcorn Finance,PCF,9,100000000000000000000
0xCC7D92711F4306a99348E29bDc9902694b2b9fDd,L0VE,L0VE,2,100000000000000
0x3AFCA1C0abB94E0f292A36d3Ca0F36Ecc4006F75,SafePinkMoon,SPMOON,10,10000000000000000000000000
0x6AC96118fC87424b3f77efe0e737fBE1279201E6,Panda.Finance,Panda,18,1000000000000000000000000000000000
0x57703906892Cb94136E12Ff8e78bB8B98BFFbEe5,Cock,COCK,18,694200000000000000000000000000000
0x5a6CeFe38B8fDf927b8Da6e4F51c57cF97536706,BERRY,BERRY,18,10000000000000000000000000000000
0xABD79da59808A374ee16ef363C783cfE9c7Ec36b,SnoopDoge,SNOOPDOGE,9,100000000000000000000000000
0xfBC87b41A4B89E04c738feE648C5487346680b09,MOONDOGITSUKY,MOONDOGITSUKY,9,2000000000000000000000000
0xf64d4c403eD40daa7cDc95612Dcb14ECb481afE5,AmericanDream Coin,ADC,9,5000000000000000000
0x49F1fd306Ee073F3A88a0DcFF4d00103187d06d7,REDMOON,RDM,18,1000000000000000000000000000000000
0x9a4039f68326E7b89A223dF9c98b6Feca94bCc33,Mando Token,MANDO,9,10000000000000000000000
0x4E79675B11a08e1C8172c5049D0E3CE755b48e01,Moon Up,MOONUP,18,100000000000000000000000
0x5cC84F2D4740f023bc36B654A7B417cF6551C59b,CHANGA,CHANGA,8,100000000000000000
0x9E75A68Aa8Ff57Fc52FdDB0CF2B0785c9bf0fA44,ROCKET PUMP,RKTPUMP,18,100000000000000000000000
0x350b69DDcC994Dd1a28daBdf865B043dA058c334,Lambda On BSC,LAMB,18,6000000000000000000000000000
0x099036E35daCEf7eed5Fa835Ef1D27D1E955E67f,Teratera,TERA,9,1000000000000000000000000
0xcfAaA7Eb6EE312CaAf27969F8AC4e0F0da1F1130,RocketUp,🚀,18,500000000000000000000000000
0x3D6DDf367178ae3c07D277f5890c38A5D96415B6,Tomorrowland,TML,9,6000000000000000000
0x316dF727B941bac63F3e279aB38f95e8c08B002C,SafeKey,SAFEKEY,9,1000000000000000000000000
0x7AffBF7899f4Eb60cfa74ccCEbd4A87F3712a6CC,KASUWA,KSW,18,10000000000000000000000000000
0x013F3A1788AF099Ac14A50140fb52E9A876DBb1F,Keops,KEOPS,9,100000000000000000000000000
0x6f0a1CA98739225BfC6feD49f60437D2eF57FA2d,ThorSwap,THOR,10,10000000000000000000000000
0x4F0857BCF8c097AF37ac44Cf5A1E3EF2d220133D,Tits&Ass,T&A,0,10000000000
0x483b6d96851Cf57627871221734dF4C4999b37Eb,SAFEGOLD,SAFEGOLD,18,10000000000000000000000000000000
0x44E9F70652ECB62B77496D086082fb76849Ad260,Straight to the MARS,MARS,18,1000000000000000000000000
0x7e77fF3311e8b0091E8dffEc79ba3112f1F1c5F3,NEPTUNEPROTOCOL,NEPTUNE,18,2500000000000000000000000000000
0xC71fbbD0A2BB562930c5b0eCEd4B4fC60f2Db86C,Space Land Finance,SLF,18,100000000000000000000000000000000
0xd952e0816284b3318fF2aAB7dEc6092368FCa825,DogeSnoop,DOGESNOOP,9,991000000000000000000000000
0x340CC4566D81c61F68737D74b149035FFda7D6cb,SafeRoballs,ROBALLS,18,100000000000000000000000
0x6d050a2f7D2E9301BA99b5935c66E05484b164c9,Substratum,SUB,18,472000000000000000000000000
0x6c095B95867104D01db1740F37a891d85188d71E,EpsilonFinance,EPSILON,9,100000000000000000
0xA25Ba3c99815A98dCA4D19F9871eEeD57aA3d209,TrueStar,TRUESTAR,0,10000000000
0x9A061d356EB53f08A3A502B326EB656BBb24aCB3,CRT-Testnet,CRT,9,21000000000000000
0x12D0A7dd8553cD31134BE0a06FFe4bdae8da10Fe,SafeMars,🚀️ SafeMars,9,100000000000000000000
0xd108FE491481C98288d61eCb7842b0eCa025ad63,TrustElon,TRUSTELON,0,1000000000000000
0xF6c5219C7c718506251575ded46E52C6D69C8e81,SafeSex,SEX,9,7000000000000000000
0x50D0341abfC94B66b37BC87327c421EeA7E5cA05,BULLBEAR,BBR,9,1000000000000000000000000
0xA6d092115dDA1d69A27a3043773d5CfB451ABC32,Teratera,TERA,9,1000000000000000000000000
0x5F415F87bf2Bf652593e75E913351e4F0EBD84fC,BITCOINv2,BV2,8,2100000000000000
0xe74aE6697dB8b03cBb6ED40D107AF416AaD28075,NEWSAFEMOON,NEWSAFEMOON,18,1000000000000000000000000000000000
0xaFD0139A036d98C1Af719Cc20E2B98a1FEEb0680,ACTX FINANCE,ACTX,18,1000000000000000000000000
0x5DAdbbB78C9c4AD19dF834Cd2787a962F703d954,TECHBANK,TECHBANK,18,1000000000000000000000000000000000
0x2e8aADcABa6AC2FcA85688040A4D9e4EaeD0742a,DogeX,DX,9,100000000000000000000
